File,Run,Module,latency:stats:count,latency:stats:mean
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[226],156,39.8404
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[227],154,39.923
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[228],155,39.8734
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[229],153,39.887
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[230],157,39.8676
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[231],158,39.9104
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[232],155,39.878
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[233],159,39.8565
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[234],154,39.8785
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[235],153,39.8668
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[236],152,39.9124
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[237],156,39.8772
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[238],160,39.8822
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[239],149,39.9213
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[240],151,39.8937
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[241],155,39.8676
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[242],156,39.8488
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[243],156,39.9296
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[244],157,39.9128
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[245],150,39.8893
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[246],152,39.8988
